name,bm25_weight,dense_weight,rrf_k,candidate_k,final_top_k,query_count,labeled_query_count,unlabeled_query_count,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_50,mrr,mrr_cutoff,delta_recall_at_1,delta_recall_at_3,delta_recall_at_5,delta_recall_at_10,delta_recall_at_20,delta_recall_at_50,delta_mrr,better_than_dense_by_rr,worse_than_dense_by_rr,tied_with_dense_by_rr,dense_rank_1_count,dense_rank_1_preserved,dense_rank_1_degraded,hybrid_only_hit_at_3,dense_only_hit_at_3,hybrid_only_hit_at_5,dense_only_hit_at_5,hybrid_only_hit_at_10,dense_only_hit_at_10,pareto,queries_improved_at_1,queries_degraded_at_1,queries_tied_at_1,relevant_documents_gained_at_1,relevant_documents_lost_at_1,queries_improved_at_3,queries_degraded_at_3,queries_tied_at_3,relevant_documents_gained_at_3,relevant_documents_lost_at_3,queries_improved_at_5,queries_degraded_at_5,queries_tied_at_5,relevant_documents_gained_at_5,relevant_documents_lost_at_5,queries_improved_at_10,queries_degraded_at_10,queries_tied_at_10,relevant_documents_gained_at_10,relevant_documents_lost_at_10,queries_improved_at_20,queries_degraded_at_20,queries_tied_at_20,relevant_documents_gained_at_20,relevant_documents_lost_at_20,queries_improved_at_50,queries_degraded_at_50,queries_tied_at_50,relevant_documents_gained_at_50,relevant_documents_lost_at_50
bm25_1_dense_1.5_rrf_60_candidates_20_top_10,1.0,1.5,60,20,10,500,485,15,0.5876666666666662,0.811,0.9000000000000001,0.9333333333333336,0.9443333333333334,0.957,0.7598119047619047,10,-0.04166666666666663,-0.023333333333333428,0.01733333333333331,0.007000000000000006,0.0,0.0006666666666665932,-0.02289761904761911,49,69,382,343,300,43,11,21,10,6,1,1,False,23,43,434,30,50,18,30,452,22,35,21,8,471,23,11,11,3,486,11,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_1.5_rrf_60_candidates_50_top_10,1.0,1.5,60,50,10,500,485,15,0.5876666666666662,0.8126666666666666,0.8913333333333334,0.9240000000000003,0.952,0.9573333333333334,0.7578793650793652,10,-0.04166666666666663,-0.021666666666666834,0.0086666666666666,-0.0023333333333332984,0.0076666666666665995,0.0010000000000000009,-0.024830158730158702,51,71,378,343,300,43,12,20,11,11,3,9,False,23,43,434,30,50,19,30,451,23,34,23,14,463,24,15,15,10,475,16,10,6,1,493,6,1,2,1,497,2,1
bm25_1_dense_1.5_rrf_60_candidates_100_top_10,1.0,1.5,60,100,10,500,485,15,0.5896666666666662,0.8176666666666667,0.8953333333333334,0.9310000000000003,0.947,0.965,0.7604095238095238,10,-0.03966666666666663,-0.01666666666666683,0.012666666666666604,0.004666666666666708,0.002666666666666595,0.0086666666666666,-0.022300000000000098,52,71,377,343,300,43,13,19,12,11,4,8,False,24,43,433,31,50,20,29,451,25,33,25,14,461,27,15,17,9,474,19,9,8,5,487,8,5,8,1,491,8,1
bm25_1_dense_1.5_rrf_100_candidates_10_top_10,1.0,1.5,100,10,10,500,485,15,0.5929999999999995,0.8196666666666669,0.8986666666666667,0.9263333333333336,0.942,0.942,0.7645984126984128,10,-0.03633333333333333,-0.014666666666666606,0.015999999999999903,0.0,-0.0023333333333334094,-0.01433333333333342,-0.018111111111111078,47,66,387,343,301,42,11,17,9,2,0,0,False,24,42,434,31,49,18,26,456,22,31,14,4,482,15,5,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_1.5_rrf_100_candidates_20_top_10,1.0,1.5,100,20,10,500,485,15,0.5876666666666662,0.8103333333333333,0.9000000000000001,0.9333333333333336,0.9443333333333334,0.957,0.7593595238095238,10,-0.04166666666666663,-0.024000000000000132,0.01733333333333331,0.007000000000000006,0.0,0.0006666666666665932,-0.023350000000000093,49,69,382,343,300,43,11,22,10,6,1,1,False,23,43,434,31,51,18,30,452,22,36,21,8,471,23,11,11,3,486,11,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_1.5_rrf_100_candidates_50_top_10,1.0,1.5,100,50,10,500,485,15,0.5876666666666662,0.8093333333333333,0.8913333333333334,0.9220000000000003,0.952,0.9563333333333334,0.7568936507936508,10,-0.04166666666666663,-0.025000000000000133,0.0086666666666666,-0.0043333333333333,0.0076666666666665995,0.0,-0.02581587301587307,51,71,378,343,300,43,12,23,11,11,3,10,False,23,43,434,31,51,19,31,450,23,37,23,14,463,24,15,15,11,474,16,11,6,1,493,6,1,0,0,500,0,0
bm25_1_dense_1.5_rrf_100_candidates_100_top_10,1.0,1.5,100,100,10,500,485,15,0.5896666666666662,0.8123333333333334,0.8953333333333334,0.9280000000000003,0.946,0.965,0.7590214285714286,10,-0.03966666666666663,-0.02200000000000013,0.012666666666666604,0.0016666666666667052,0.0016666666666665941,0.0086666666666666,-0.02368809523809523,52,71,377,343,300,43,13,23,12,11,4,10,False,24,43,433,32,51,20,31,449,25,37,25,14,461,27,15,18,11,471,20,11,9,6,485,10,7,8,1,491,8,1
bm25_1_dense_2_rrf_1_candidates_10_top_10,1.0,2.0,1,10,10,500,485,15,0.6373333333333328,0.8276666666666667,0.8943333333333336,0.933666666666667,0.942,0.942,0.7881134920634921,10,0.007999999999999896,-0.006666666666666821,0.011666666666666825,0.007333333333333414,-0.0023333333333334094,-0.01433333333333342,0.005403968253968272,31,31,438,343,341,2,6,8,6,4,1,1,False,7,2,491,7,2,10,13,477,12,15,16,6,478,17,7,9,1,490,9,1,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_1_candidates_20_top_10,1.0,2.0,1,20,10,500,485,15,0.6323333333333327,0.83,0.896666666666667,0.9350000000000003,0.9466666666666667,0.957,0.7855904761904763,10,0.0029999999999998916,-0.004333333333333522,0.014000000000000123,0.008666666666666711,0.0023333333333332984,0.0006666666666665932,0.0028809523809524284,31,30,439,343,341,2,7,7,6,3,1,1,False,4,2,494,4,2,11,13,476,13,15,17,6,477,18,7,12,2,486,12,2,3,2,495,3,2,4,4,492,4,4
bm25_1_dense_2_rrf_1_candidates_50_top_10,1.0,2.0,1,50,10,500,485,15,0.6323333333333327,0.8286666666666668,0.8946666666666669,0.9313333333333336,0.948,0.9573333333333334,0.7848484126984128,10,0.0029999999999998916,-0.005666666666666709,0.012000000000000122,0.0050000000000000044,0.003666666666666596,0.0010000000000000009,0.0021388888888889124,29,32,439,343,341,2,7,8,5,3,1,2,False,4,2,494,4,2,11,13,476,13,15,16,6,478,17,7,10,3,487,11,4,5,2,493,5,2,2,1,497,2,1
bm25_1_dense_2_rrf_1_candidates_100_top_10,1.0,2.0,1,100,10,500,485,15,0.6323333333333327,0.829,0.8946666666666669,0.9313333333333336,0.948,0.9603333333333334,0.784979365079365,10,0.0029999999999998916,-0.005333333333333523,0.012000000000000122,0.0050000000000000044,0.003666666666666596,0.0040000000000000036,0.0022698412698411996,29,32,439,343,341,2,8,8,5,3,1,2,False,4,2,494,4,2,12,14,474,14,16,16,6,478,17,7,10,3,487,11,4,5,2,493,5,2,4,1,495,4,1
bm25_1_dense_2_rrf_5_candidates_10_top_10,1.0,2.0,5,10,10,500,485,15,0.6309999999999995,0.8240000000000001,0.8986666666666667,0.9320000000000004,0.942,0.942,0.7874960317460317,10,0.0016666666666665941,-0.010333333333333417,0.015999999999999903,0.00566666666666682,-0.0023333333333334094,-0.01433333333333342,0.004786507936507811,40,41,419,343,328,15,9,13,8,2,0,0,False,18,15,467,22,19,15,19,466,18,22,15,3,482,15,3,6,0,494,6,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_5_candidates_20_top_10,1.0,2.0,5,20,10,500,485,15,0.628666666666666,0.8286666666666668,0.9046666666666667,0.935666666666667,0.9463333333333334,0.957,0.7860055555555556,10,-0.0006666666666668153,-0.005666666666666709,0.02199999999999991,0.009333333333333416,0.0020000000000000018,0.0006666666666665932,0.003296031746031769,41,39,420,343,328,15,8,11,8,2,1,1,True,17,15,468,20,18,14,15,471,15,16,21,4,475,22,5,12,1,487,12,1,2,1,497,2,1,4,4,492,4,4
bm25_1_dense_2_rrf_5_candidates_50_top_10,1.0,2.0,5,50,10,500,485,15,0.632666666666666,0.8313333333333335,0.9006666666666668,0.9360000000000003,0.948,0.9573333333333334,0.7882190476190476,10,0.0033333333333331883,-0.0030000000000000027,0.018000000000000016,0.009666666666666712,0.003666666666666596,0.0010000000000000009,0.005509523809523742,40,38,422,343,330,13,7,9,6,2,1,0,True,17,13,470,20,16,13,12,475,14,13,18,3,479,19,4,11,1,488,11,1,4,1,495,5,2,2,1,497,2,1
bm25_1_dense_2_rrf_5_candidates_100_top_10,1.0,2.0,5,100,10,500,485,15,0.632666666666666,0.8313333333333335,0.9006666666666668,0.9370000000000003,0.95,0.962,0.7881714285714285,10,0.0033333333333331883,-0.0030000000000000027,0.018000000000000016,0.010666666666666713,0.005666666666666598,0.005666666666666598,0.005461904761904668,40,38,422,343,330,13,7,9,6,2,1,0,True,17,13,470,20,16,13,12,475,14,13,18,3,479,19,4,12,1,487,12,1,6,1,493,6,1,6,1,493,6,1
bm25_1_dense_2_rrf_10_candidates_10_top_10,1.0,2.0,10,10,10,500,485,15,0.6219999999999996,0.8260000000000001,0.8993333333333335,0.9263333333333336,0.942,0.942,0.780531746031746,10,-0.007333333333333303,-0.008333333333333415,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,-0.002177777777777834,44,47,409,343,319,24,10,13,9,2,0,0,False,20,24,456,26,30,17,20,463,20,23,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_10_candidates_20_top_10,1.0,2.0,10,20,10,500,485,15,0.6259999999999994,0.8263333333333333,0.9086666666666668,0.9340000000000003,0.9473333333333334,0.957,0.7836134920634921,10,-0.0033333333333334103,-0.00800000000000023,0.026000000000000023,0.0076666666666667105,0.0030000000000000027,0.0006666666666665932,0.0009039682539682126,46,44,410,343,323,20,9,12,9,1,1,1,True,20,20,460,24,24,16,19,465,16,19,21,2,477,22,3,11,2,487,11,2,2,0,498,2,0,4,4,492,4,4
bm25_1_dense_2_rrf_10_candidates_50_top_10,1.0,2.0,10,50,10,500,485,15,0.6299999999999994,0.8203333333333332,0.902666666666667,0.9373333333333336,0.949,0.9573333333333334,0.7852246031746032,10,0.0006666666666665932,-0.014000000000000234,0.02000000000000013,0.01100000000000001,0.004666666666666597,0.0010000000000000009,0.0025150793650793313,45,43,412,343,325,18,8,14,8,3,1,0,False,20,18,462,23,21,15,21,464,15,21,19,3,478,20,4,12,0,488,12,0,4,1,495,5,2,2,1,497,2,1
bm25_1_dense_2_rrf_10_candidates_100_top_10,1.0,2.0,10,100,10,500,485,15,0.6299999999999994,0.8223333333333332,0.903666666666667,0.9373333333333336,0.952,0.964,0.7854912698412698,10,0.0006666666666665932,-0.012000000000000233,0.02100000000000013,0.01100000000000001,0.0076666666666665995,0.0076666666666665995,0.0027817460317459686,45,41,414,343,325,18,8,13,8,3,1,0,True,20,18,462,23,21,15,20,465,15,20,19,3,478,20,4,12,0,488,12,0,7,1,492,7,1,7,1,492,7,1
bm25_1_dense_2_rrf_20_candidates_10_top_10,1.0,2.0,20,10,10,500,485,15,0.6199999999999996,0.8230000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7786984126984127,10,-0.009333333333333305,-0.011333333333333306,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,-0.0040111111111111875,44,49,407,343,317,26,10,16,9,2,0,0,False,21,26,453,28,33,17,23,460,20,27,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_20_candidates_20_top_10,1.0,2.0,20,20,10,500,485,15,0.6193333333333328,0.8176666666666667,0.9030000000000001,0.9340000000000003,0.9443333333333334,0.957,0.7774857142857142,10,-0.010000000000000009,-0.01666666666666683,0.020333333333333314,0.0076666666666667105,0.0,0.0006666666666665932,-0.0052238095238096305,47,48,405,343,319,24,9,17,10,3,1,1,False,20,24,456,25,29,16,23,461,19,27,20,5,475,22,7,11,2,487,11,2,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_2_rrf_20_candidates_50_top_10,1.0,2.0,20,50,10,500,485,15,0.6213333333333328,0.8183333333333332,0.9010000000000002,0.9350000000000003,0.95,0.9573333333333334,0.7785325396825397,10,-0.008000000000000007,-0.016000000000000236,0.018333333333333424,0.008666666666666711,0.005666666666666598,0.0010000000000000009,-0.004176984126984196,48,48,404,343,320,23,9,16,10,5,2,2,False,20,23,457,25,28,16,23,461,18,25,21,5,474,22,6,14,2,484,14,2,5,1,494,5,1,2,1,497,2,1
bm25_1_dense_2_rrf_20_candidates_100_top_10,1.0,2.0,20,100,10,500,485,15,0.6213333333333328,0.8203333333333332,0.9020000000000002,0.9370000000000003,0.952,0.965,0.7791960317460317,10,-0.008000000000000007,-0.014000000000000234,0.019333333333333425,0.010666666666666713,0.0076666666666665995,0.0086666666666666,-0.003513492063492163,48,47,405,343,320,23,9,15,10,5,2,1,True,20,23,457,25,28,16,22,462,18,24,21,5,474,22,6,14,1,485,14,1,7,1,492,7,1,8,1,491,8,1
bm25_1_dense_2_rrf_40_candidates_10_top_10,1.0,2.0,40,10,10,500,485,15,0.6179999999999995,0.8230000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7773650793650794,10,-0.011333333333333306,-0.011333333333333306,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,-0.005344444444444485,44,50,406,343,316,27,10,16,9,2,0,0,False,21,27,452,28,34,17,23,460,20,27,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_40_candidates_20_top_10,1.0,2.0,40,20,10,500,485,15,0.6173333333333328,0.815,0.9013333333333334,0.9333333333333336,0.9443333333333334,0.957,0.775668253968254,10,-0.01200000000000001,-0.019333333333333536,0.01866666666666661,0.007000000000000006,0.0,0.0006666666666665932,-0.007041269841269848,47,50,403,343,318,25,9,18,10,4,1,1,False,20,25,455,27,32,16,25,459,19,29,19,5,476,21,8,11,3,486,11,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_2_rrf_40_candidates_50_top_10,1.0,2.0,40,50,10,500,485,15,0.6173333333333328,0.8156666666666667,0.8953333333333335,0.9290000000000003,0.952,0.9563333333333334,0.7745825396825398,10,-0.01200000000000001,-0.01866666666666683,0.012666666666666715,0.002666666666666706,0.0076666666666665995,0.0,-0.008126984126984094,48,52,400,343,318,25,9,17,11,8,2,5,False,20,25,455,27,32,16,25,459,18,27,21,9,470,22,10,14,5,481,14,5,6,1,493,6,1,1,1,498,1,1
bm25_1_dense_2_rrf_40_candidates_100_top_10,1.0,2.0,40,100,10,500,485,15,0.6173333333333328,0.8176666666666667,0.8973333333333335,0.9340000000000003,0.953,0.965,0.7753825396825397,10,-0.01200000000000001,-0.01666666666666683,0.014666666666666717,0.0076666666666667105,0.0086666666666666,0.0086666666666666,-0.007326984126984182,48,52,400,343,318,25,9,16,11,7,2,4,True,20,25,455,27,32,16,24,460,18,26,21,8,471,22,9,15,4,481,16,4,7,1,492,7,1,8,1,491,8,1
bm25_1_dense_2_rrf_60_candidates_10_top_10,1.0,2.0,60,10,10,500,485,15,0.6179999999999995,0.8230000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7773650793650794,10,-0.011333333333333306,-0.011333333333333306,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,-0.005344444444444485,44,50,406,343,316,27,10,16,9,2,0,0,False,21,27,452,28,34,17,23,460,20,27,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_60_candidates_20_top_10,1.0,2.0,60,20,10,500,485,15,0.6153333333333328,0.817,0.8993333333333335,0.9333333333333336,0.9443333333333334,0.957,0.7745349206349206,10,-0.014000000000000012,-0.017333333333333534,0.01666666666666672,0.007000000000000006,0.0,0.0006666666666665932,-0.008174603174603279,47,51,402,343,317,26,10,18,10,5,1,1,False,20,26,454,27,33,17,25,458,20,29,19,6,475,21,9,11,3,486,11,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_2_rrf_60_candidates_50_top_10,1.0,2.0,60,50,10,500,485,15,0.6153333333333328,0.8186666666666667,0.8926666666666667,0.9230000000000003,0.952,0.9563333333333334,0.7728190476190476,10,-0.014000000000000012,-0.01566666666666683,0.009999999999999898,-0.0033333333333332993,0.0076666666666665995,0.0,-0.009890476190476227,48,53,399,343,317,26,11,17,11,9,2,8,False,20,26,454,27,33,18,25,457,21,28,21,11,468,22,12,14,8,478,14,8,6,1,493,6,1,0,0,500,0,0
bm25_1_dense_2_rrf_60_candidates_100_top_10,1.0,2.0,60,100,10,500,485,15,0.6153333333333328,0.8206666666666667,0.8946666666666667,0.9300000000000003,0.952,0.965,0.7738880952380953,10,-0.014000000000000012,-0.013666666666666827,0.0119999999999999,0.003666666666666707,0.0076666666666665995,0.0086666666666666,-0.008821428571428536,49,53,398,343,317,26,11,16,11,9,3,7,True,20,26,454,27,33,18,24,458,21,27,22,11,467,24,12,16,7,477,17,7,8,2,490,8,2,8,1,491,8,1
bm25_1_dense_2_rrf_100_candidates_10_top_10,1.0,2.0,100,10,10,500,485,15,0.6179999999999995,0.8230000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7773650793650794,10,-0.011333333333333306,-0.011333333333333306,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,-0.005344444444444485,44,50,406,343,316,27,10,16,9,2,0,0,False,21,27,452,28,34,17,23,460,20,27,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_2_rrf_100_candidates_20_top_10,1.0,2.0,100,20,10,500,485,15,0.6146666666666661,0.817,0.8993333333333335,0.9333333333333336,0.9443333333333334,0.957,0.773868253968254,10,-0.014666666666666717,-0.017333333333333534,0.01666666666666672,0.007000000000000006,0.0,0.0006666666666665932,-0.008841269841269872,47,51,402,343,316,27,10,18,10,5,1,1,False,20,27,453,27,34,17,25,458,20,29,19,6,475,21,9,11,3,486,11,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_2_rrf_100_candidates_50_top_10,1.0,2.0,100,50,10,500,485,15,0.6146666666666661,0.8186666666666667,0.8906666666666667,0.9193333333333336,0.952,0.9563333333333334,0.7715134920634921,10,-0.014666666666666717,-0.01566666666666683,0.007999999999999896,-0.007000000000000006,0.0076666666666665995,0.0,-0.011196031746031787,48,53,399,343,316,27,11,17,11,10,2,10,False,20,27,453,27,34,18,25,457,21,28,21,12,467,22,13,14,11,475,14,11,6,1,493,6,1,0,0,500,0,0
bm25_1_dense_2_rrf_100_candidates_100_top_10,1.0,2.0,100,100,10,500,485,15,0.6166666666666661,0.8236666666666667,0.8946666666666667,0.9273333333333336,0.943,0.965,0.7743992063492063,10,-0.012666666666666715,-0.010666666666666824,0.0119999999999999,0.0010000000000000009,-0.0013333333333334085,0.0086666666666666,-0.008310317460317518,49,53,398,343,316,27,12,16,12,10,3,9,False,21,27,452,28,34,19,24,457,23,27,23,12,465,25,13,17,10,473,18,10,8,7,485,8,7,8,1,491,8,1
bm25_1_dense_3_rrf_1_candidates_10_top_10,1.0,3.0,1,10,10,500,485,15,0.6313333333333329,0.8343333333333335,0.899666666666667,0.932666666666667,0.942,0.942,0.7853396825396824,10,0.0020000000000000018,0.0,0.017000000000000126,0.006333333333333413,-0.0023333333333334094,-0.01433333333333342,0.002630158730158594,24,19,457,343,343,0,5,5,6,1,0,0,True,1,0,499,1,0,8,7,485,10,9,14,1,485,15,2,7,0,493,7,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_1_candidates_20_top_10,1.0,3.0,1,20,10,500,485,15,0.6293333333333329,0.8353333333333335,0.8980000000000002,0.9350000000000004,0.9463333333333334,0.957,0.7842174603174603,10,0.0,0.0010000000000000009,0.015333333333333421,0.008666666666666822,0.0020000000000000018,0.0006666666666665932,0.0015079365079364582,22,19,459,343,343,0,5,5,5,1,0,0,True,0,0,500,0,0,9,7,484,11,9,15,3,482,16,4,10,0,490,10,0,2,1,497,2,1,4,4,492,4,4
bm25_1_dense_3_rrf_1_candidates_50_top_10,1.0,3.0,1,50,10,500,485,15,0.6293333333333329,0.8353333333333335,0.8950000000000002,0.9350000000000004,0.9476666666666667,0.9573333333333334,0.7840611111111111,10,0.0,0.0010000000000000009,0.012333333333333418,0.008666666666666822,0.0033333333333332993,0.0010000000000000009,0.0013515873015872426,21,19,460,343,343,0,5,5,4,1,0,0,True,0,0,500,0,0,9,7,484,11,9,14,4,482,15,5,10,0,490,10,0,4,1,495,4,1,2,1,497,2,1
bm25_1_dense_3_rrf_1_candidates_100_top_10,1.0,3.0,1,100,10,500,485,15,0.6293333333333329,0.8343333333333335,0.8953333333333336,0.9350000000000004,0.9496666666666667,0.9603333333333334,0.7841753968253967,10,0.0,0.0,0.012666666666666826,0.008666666666666822,0.005333333333333301,0.0040000000000000036,0.001465873015872865,22,19,459,343,343,0,5,5,5,1,0,0,True,0,0,500,0,0,8,7,485,10,9,14,4,482,15,5,10,0,490,10,0,5,0,495,5,0,4,1,495,4,1
bm25_1_dense_3_rrf_5_candidates_10_top_10,1.0,3.0,5,10,10,500,485,15,0.6409999999999995,0.8343333333333335,0.8943333333333336,0.9263333333333336,0.942,0.942,0.7930809523809523,10,0.011666666666666603,0.0,0.011666666666666825,0.0,-0.0023333333333334094,-0.01433333333333342,0.010371428571428476,32,20,448,343,340,3,6,6,6,2,0,0,True,11,3,486,13,5,11,8,481,11,8,10,2,488,11,3,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_5_candidates_20_top_10,1.0,3.0,5,20,10,500,485,15,0.6343333333333327,0.8293333333333335,0.902666666666667,0.934666666666667,0.9453333333333334,0.957,0.7880460317460317,10,0.004999999999999893,-0.0050000000000000044,0.02000000000000013,0.008333333333333415,0.0010000000000000009,0.0006666666666665932,0.005336507936507862,31,18,451,343,340,3,3,6,6,0,0,0,True,6,3,491,7,4,7,8,485,7,8,15,0,485,16,1,10,0,490,10,0,1,0,499,1,0,4,4,492,4,4
bm25_1_dense_3_rrf_5_candidates_50_top_10,1.0,3.0,5,50,10,500,485,15,0.6323333333333327,0.8293333333333335,0.9000000000000004,0.9340000000000004,0.9496666666666667,0.9573333333333334,0.7876539682539683,10,0.0029999999999998916,-0.0050000000000000044,0.017333333333333534,0.0076666666666668215,0.005333333333333301,0.0010000000000000009,0.004944444444444418,30,17,453,343,340,3,3,6,5,0,0,0,False,5,3,492,6,4,7,8,485,7,8,13,0,487,14,1,9,0,491,9,0,5,0,495,5,0,2,1,497,2,1
bm25_1_dense_3_rrf_5_candidates_100_top_10,1.0,3.0,5,100,10,500,485,15,0.6323333333333327,0.8283333333333335,0.8990000000000004,0.9340000000000004,0.9506666666666667,0.9633333333333334,0.7875539682539683,10,0.0029999999999998916,-0.006000000000000005,0.016333333333333533,0.0076666666666668215,0.006333333333333302,0.007000000000000006,0.004844444444444429,30,18,452,343,340,3,3,6,5,0,0,0,False,5,3,492,6,4,6,8,486,6,8,12,0,488,13,1,9,0,491,9,0,6,0,494,6,0,6,1,493,6,1
bm25_1_dense_3_rrf_10_candidates_10_top_10,1.0,3.0,10,10,10,500,485,15,0.6376666666666662,0.8320000000000001,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7906595238095238,10,0.008333333333333304,-0.0023333333333334094,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.007949999999999902,36,28,436,343,333,10,8,9,9,2,0,0,False,15,10,475,18,13,14,13,473,16,15,14,3,483,14,3,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_10_candidates_20_top_10,1.0,3.0,10,20,10,500,485,15,0.6379999999999995,0.8336666666666668,0.9086666666666668,0.934666666666667,0.9443333333333334,0.957,0.7914380952380953,10,0.0086666666666666,-0.0006666666666667043,0.026000000000000023,0.008333333333333415,0.0,0.0006666666666665932,0.008728571428571419,37,22,441,343,335,8,6,7,10,0,0,0,True,14,8,478,16,10,10,9,481,10,9,19,1,480,20,2,10,0,490,10,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_3_rrf_10_candidates_50_top_10,1.0,3.0,10,50,10,500,485,15,0.6419999999999995,0.8303333333333335,0.899666666666667,0.934666666666667,0.9506666666666667,0.9573333333333334,0.7931849206349206,10,0.012666666666666604,-0.0040000000000000036,0.017000000000000126,0.008333333333333415,0.006333333333333302,0.0010000000000000009,0.010475396825396777,35,21,444,343,337,6,6,9,6,0,0,0,True,14,6,480,15,7,10,10,480,10,10,13,0,487,14,1,10,0,490,10,0,5,0,495,5,0,2,1,497,2,1
bm25_1_dense_3_rrf_10_candidates_100_top_10,1.0,3.0,10,100,10,500,485,15,0.6419999999999995,0.8323333333333335,0.8990000000000004,0.934666666666667,0.9526666666666667,0.9633333333333334,0.7932849206349206,10,0.012666666666666604,-0.0020000000000000018,0.016333333333333533,0.008333333333333415,0.008333333333333304,0.007000000000000006,0.010575396825396766,35,20,445,343,337,6,6,8,5,0,0,0,True,14,6,480,15,7,10,9,481,10,9,12,0,488,13,1,10,0,490,10,0,7,0,493,7,0,6,1,493,6,1
bm25_1_dense_3_rrf_20_candidates_10_top_10,1.0,3.0,20,10,10,500,485,15,0.634333333333333,0.8306666666666669,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7876039682539682,10,0.0050000000000001155,-0.003666666666666596,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.0048944444444443125,37,33,430,343,328,15,10,13,9,2,0,0,False,17,15,468,21,19,17,17,466,19,20,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_20_candidates_20_top_10,1.0,3.0,20,20,10,500,485,15,0.6343333333333327,0.835,0.9086666666666668,0.9320000000000003,0.9443333333333334,0.957,0.7897603174603174,10,0.004999999999999893,0.0006666666666664822,0.026000000000000023,0.005666666666666709,0.0,0.0006666666666665932,0.00705079365079353,39,30,431,343,331,12,11,10,10,0,0,1,True,16,12,472,18,14,15,13,472,16,14,19,1,480,20,2,10,2,488,10,2,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_3_rrf_20_candidates_50_top_10,1.0,3.0,20,50,10,500,485,15,0.6363333333333328,0.831,0.900666666666667,0.9353333333333336,0.9506666666666667,0.9573333333333334,0.7900642857142857,10,0.006999999999999895,-0.0033333333333335213,0.018000000000000127,0.009000000000000008,0.006333333333333302,0.0010000000000000009,0.0073547619047618085,38,29,433,343,332,11,10,11,9,3,0,0,True,16,11,473,17,12,14,14,472,14,14,17,3,480,18,4,11,0,489,11,0,5,0,495,5,0,1,0,499,1,0
bm25_1_dense_3_rrf_20_candidates_100_top_10,1.0,3.0,20,100,10,500,485,15,0.6383333333333328,0.829,0.903666666666667,0.934666666666667,0.9516666666666667,0.964,0.7910595238095238,10,0.008999999999999897,-0.005333333333333523,0.02100000000000013,0.008333333333333415,0.007333333333333303,0.0076666666666665995,0.008349999999999969,37,27,436,343,333,10,9,11,9,2,0,0,True,16,10,474,17,11,13,14,473,13,14,17,2,481,18,3,10,0,490,10,0,6,0,494,6,0,7,1,492,7,1
bm25_1_dense_3_rrf_40_candidates_10_top_10,1.0,3.0,40,10,10,500,485,15,0.634333333333333,0.8310000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.787170634920635,10,0.0050000000000001155,-0.0033333333333332993,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.004461111111111138,38,33,429,343,327,16,10,13,9,2,0,0,False,18,16,466,22,20,17,18,465,19,21,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
